feature1,feature2,feature3,feature4,feature5,feature6,Longitude,Latitude,LongitudeFake,LatitudeLis,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance,Speed,RSRP,RSRQ,feature7,feature8,target
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.446375,51.878637,1287.48,0,-111,-11,37,52,48
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.464876,51.885771,623.09,0,-110,-8,48,37,66
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.464876,51.885771,623.09,0,-121,-15,66,48,133
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.464876,51.885771,623.09,0,-121,-17,133,66,37
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.464876,51.885771,623.09,0,-117,-15,37,133,37
137,20,348,449,544,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-115,-13,37,37,48
138,20,349,450,545,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-112,-15,0,0,115
138,20,349,450,545,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-112,-14,115,0,61
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-108,-10,0,0,132
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-109,-13,132,0,71
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-109,-16,71,132,90
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-8.467654,51.885581,805.78,0,-106,-13,90,71,71
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-8.46114,51.889712,340.28,0,-110,-9,71,90,71
113,20,350,451,546,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-89,-2,71,71,27
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-87,-2,0,0,16
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-91,-2,16,0,40
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-93,-2,40,16,16
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-95,-2,16,40,16
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-85,-2,16,16,16
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-83,-2,16,16,61
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-81,-2,61,16,62
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-79,-2,62,61,3
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-77,-2,3,62,7
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-75,-2,7,3,4
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-73,-2,4,7,1
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-67,-2,1,4,15
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-65,-2,15,1,48
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-61,-2,48,15,37
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-69,-2,37,48,6
12,20,351,452,547,1,-8.456758,51.88828,-9.107724,38.731867,-,-,-,0,-71,-2,6,37,3
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-81,-2,3,6,37
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-85,-2,37,3,48
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-83,-2,48,37,37
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-79,-2,37,48,48
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-77,-2,48,37,48
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-73,-2,48,48,37
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-69,-2,37,48,37
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-71,-2,37,37,48
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-65,-2,48,37,134
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-67,-2,134,48,3
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-57,-2,3,134,15
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-61,-2,15,3,27
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-63,-2,27,15,27
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-67,-2,27,27,28
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-69,-2,28,27,28
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-65,-2,28,28,27
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-71,-2,27,28,36
12,20,351,452,547,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-73,-2,36,27,95
123,20,352,453,548,1,-8.467417,51.894396,-9.118383,38.737983,-8.470591,51.895884,273.52,27,-77,-2,0,0,47
123,20,352,453,548,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-59,-2,47,0,50
123,20,352,453,548,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-55,-2,50,47,107
139,20,353,454,549,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-53,-2,0,0,16
139,20,353,454,549,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-51,-2,16,0,21
123,20,354,455,550,1,-8.467417,51.894396,-9.118383,38.737983,-8.478049,51.89685,778.91,27,-55,-2,0,0,11
140,26,355,456,512,1,-8.467417,51.894396,-9.118383,38.737983,-8.478049,51.89685,778.91,27,-53,-2,0,0,59
140,26,355,456,512,1,-8.467417,51.894396,-9.118383,38.737983,-8.478049,51.89685,778.91,27,-57,-2,59,0,35
140,26,355,456,512,1,-8.467417,51.894396,-9.118383,38.737983,-8.478049,51.89685,778.91,27,-51,-2,35,59,3
140,26,355,456,512,1,-8.467417,51.894396,-9.118383,38.737983,-,-,-,27,-75,-2,3,35,3
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-83,-2,3,3,64
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-87,-2,64,3,59
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-85,-2,59,64,3
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-81,-2,3,59,7
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-79,-2,7,3,4
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-73,-2,4,7,41
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-77,-2,41,4,124
140,26,355,456,512,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-71,-2,124,41,50
141,20,356,457,551,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-75,-2,0,0,42
142,20,357,458,552,1,-8.482023,51.893861,-9.132989,38.737448,-8.475053,51.895707,520.46,22,-85,-2,0,0,14
142,20,357,458,552,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-89,-2,14,0,14
142,20,357,458,552,1,-8.482023,51.893861,-9.132989,38.737448,-,-,-,22,-91,-2,14,14,71
142,20,357,458,552,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-85,-2,71,14,66
143,20,358,459,553,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-83,-2,0,0,17
143,20,358,459,553,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-79,-2,17,0,17
118,27,333,412,512,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-81,-2,0,0,135
118,27,333,412,512,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-87,-2,135,0,135
118,27,333,412,512,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-89,-2,135,135,135
118,27,333,412,512,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-91,-2,135,135,135
118,27,333,412,512,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-75,-2,135,135,135
144,20,359,460,554,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-77,-2,0,0,95
144,20,359,460,554,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-71,-2,95,0,126
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-73,-2,0,0,1
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-69,-2,1,0,15
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-67,-2,15,1,23
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-63,-2,23,15,1
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-65,-2,1,23,23
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-61,-2,23,1,17
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-57,-2,17,23,17
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-55,-2,17,17,17
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-51,-2,17,17,27
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-53,-2,27,17,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-59,-2,28,27,19
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-95,-2,19,28,27
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-97,-2,27,19,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-99,-2,28,27,19
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-101,-2,19,28,103
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-132,-19,103,19,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-112,-14,28,103,29
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-116,-10,29,28,29
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-119,-15,29,29,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-120,-15,28,29,29
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-118,-15,29,28,92
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-108,-9,92,29,18
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-110,-11,18,92,103
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-109,-11,103,18,18
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-97,-8,18,103,19
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-104,-15,19,18,19
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-110,-16,19,19,103
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-113,-15,103,19,125
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-115,-15,125,103,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-115,-16,28,125,18
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-119,-14,18,28,28
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-122,-16,28,18,29
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-123,-18,29,28,27
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-8.497965,51.89169,457.9,33,-131,-18,27,29,31
145,28,360,461,555,1,-8.49371,51.888518,-9.144676,38.732105,-,-,-,33,-93,-2,31,27,27
145,28,360,461,555,1,-8.505796,51.892281,-9.156762,38.735868,-,-,-,29,-109,-16,27,31,28
145,28,360,461,555,1,-8.505796,51.892281,-9.156762,38.735868,-,-,-,29,-107,-14,28,27,18
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-107,-14,18,28,19
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-109,-15,19,18,17
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-104,-13,17,19,28
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-99,-14,28,17,29
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-108,-23,29,28,28
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-99,-12,28,29,27
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-110,-15,27,28,28
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-113,-13,28,27,27
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-105,-14,27,28,28
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-99,-15,28,27,28
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-101,-14,28,28,17
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-103,-14,17,28,2
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-104,-15,2,17,1
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-102,-16,1,2,2
145,28,360,461,555,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-102,-15,2,1,1
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.491719,51.893905,961.03,28,-99,-12,0,0,7
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.491719,51.893905,961.03,28,-104,-19,7,0,4
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-90,-13,4,7,59
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-87,-13,59,4,45
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-91,-13,45,59,3
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-89,-13,3,45,4
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-87,-12,4,3,109
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-97,-13,109,4,41
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-93,-13,41,109,3
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-98,-15,3,41,37
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-96,-13,37,3,16
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-,-,-,28,-97,-15,16,37,59
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-93,-14,59,16,93
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-92,-13,93,59,7
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-95,-13,7,93,4
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-89,-13,4,7,7
146,20,361,462,556,1,-8.505563,51.892599,-9.156529,38.736186,-8.491719,51.893905,961.03,28,-92,-12,7,4,95
147,20,362,463,557,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-90,-12,0,0,95
147,20,362,463,557,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-97,-13,95,0,95
147,20,362,463,557,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-97,-14,95,95,58
147,20,362,463,557,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-102,-14,58,95,83
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.491719,51.893905,961.03,28,-88,-9,0,0,3
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.491719,51.893905,961.03,28,-96,-17,3,0,3
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.484763,51.89778,1539.15,28,-93,-13,3,3,4
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.489533,51.895123,1135.23,28,-93,-10,4,3,3
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.489533,51.895123,1135.23,28,-94,-13,3,4,6
148,20,363,464,558,1,-8.505563,51.892599,-9.156529,38.736186,-8.489533,51.895123,1135.23,28,-96,-13,6,3,4
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.489533,51.895123,142.45,36,-96,-13,4,6,89
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.489533,51.895123,142.45,36,-91,-11,89,4,3
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.489533,51.895123,142.45,36,-93,-13,3,89,18
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.489533,51.895123,142.45,36,-91,-14,18,3,92
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.489533,51.895123,142.45,36,-100,-16,92,18,92
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-95,-14,92,92,18
148,20,363,464,558,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-93,-13,18,92,19
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-95,-13,0,0,40
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-94,-14,40,0,16
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-94,-13,16,40,40
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-98,-16,40,16,16
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-102,-18,16,40,40
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-104,-18,40,16,15
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-99,-15,15,40,15
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-101,-16,15,15,15
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-89,-12,15,15,26
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-92,-12,26,15,3
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-96,-15,3,26,45
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-104,-16,45,3,104
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-102,-15,104,45,3
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-101,-13,3,104,3
15,20,364,465,559,1,-8.491602,51.895228,-9.142568,38.738815,-8.491719,51.893905,147.33,36,-96,-12,3,3,64
