feature1,feature2,feature3,feature4,feature5,feature6,agent1,agent2,target
1305,20,3749,41265,5170,60,2,2,2
1305,20,3749,41265,5170,60,2,2,2
1305,20,3749,41265,5170,60,2,2,1
1305,20,3749,41265,5170,60,1,2,2
1305,20,3749,41265,5170,60,2,1,1
1305,20,3749,41265,5170,60,1,2,23
1305,20,3749,41265,5170,60,23,1,17
1305,20,3749,41265,5170,60,17,23,2
1305,20,3749,41265,5170,60,2,17,1
1305,20,3749,41265,5170,60,1,2,17
1305,20,3749,41265,5170,60,17,1,1
1305,20,3749,41265,5170,60,1,17,2
1305,20,3749,41265,5170,60,2,1,1
1305,20,3749,41265,5170,60,1,2,1
1305,20,3749,41265,5170,60,1,1,2
113,20,3326,41266,5265,60,0,0,16
113,20,3326,41266,5265,60,16,0,40
113,20,3326,41266,5265,60,40,16,16
113,20,3326,41266,5265,60,16,40,16
113,20,3326,41266,5265,60,16,16,16
113,20,3326,41266,5265,60,16,16,40
113,20,3326,41266,5265,60,40,16,16
113,20,3326,41266,5265,60,16,40,16
113,20,3326,41266,5265,60,16,16,16
113,20,3326,41266,5265,60,16,16,16
113,20,3326,41266,5265,60,16,16,16
113,20,3326,41266,5265,60,16,16,16
113,20,3326,41266,5265,60,16,16,5
113,20,3326,41266,5265,60,5,16,37
113,20,3326,41266,5265,60,37,5,48
113,20,3326,41266,5265,60,48,37,48
113,20,3326,41266,5265,60,48,48,37
113,20,3326,41266,5265,60,37,48,37
113,20,3326,41266,5265,60,37,37,48
113,20,3326,41266,5265,60,48,37,5
113,20,3326,41266,5265,60,5,48,37
113,20,3326,41266,5265,60,37,5,37
113,20,3326,41266,5265,60,37,37,16
113,20,3326,41266,5265,60,16,37,48
113,20,3326,41266,5265,60,48,16,48
113,20,3326,41266,5265,60,48,48,16
113,20,3326,41266,5265,60,16,48,37
113,20,3326,41266,5265,60,37,16,5
113,20,3326,41266,5265,60,5,37,16
113,20,3326,41266,5265,60,16,5,24
113,20,3326,41266,5265,60,24,16,78
113,20,3326,41266,5265,60,78,24,71
113,20,3326,41266,5265,60,71,78,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,152
113,20,3326,41266,5265,60,152,71,78
113,20,3326,41266,5265,60,78,152,78
113,20,3326,41266,5265,60,78,78,71
113,20,3326,41266,5265,60,71,78,152
113,20,3326,41266,5265,60,152,71,70
113,20,3326,41266,5265,60,70,152,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,131
113,20,3326,41266,5265,60,131,155,71
113,20,3326,41266,5265,60,71,131,70
113,20,3326,41266,5265,60,70,71,81
113,20,3326,41266,5265,60,81,70,75
113,20,3326,41266,5265,60,75,81,90
113,20,3326,41266,5265,60,90,75,131
113,20,3326,41266,5265,60,131,90,90
113,20,3326,41266,5265,60,90,131,75
113,20,3326,41266,5265,60,75,90,152
113,20,3326,41266,5265,60,152,75,71
113,20,3326,41266,5265,60,71,152,90
113,20,3326,41266,5265,60,90,71,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,72
113,20,3326,41266,5265,60,72,71,76
113,20,3326,41266,5265,60,76,72,73
113,20,3326,41266,5265,60,73,76,131
113,20,3326,41266,5265,60,131,73,73
113,20,3326,41266,5265,60,73,131,90
113,20,3326,41266,5265,60,90,73,75
113,20,3326,41266,5265,60,75,90,71
113,20,3326,41266,5265,60,71,75,77
113,20,3326,41266,5265,60,77,71,75
113,20,3326,41266,5265,60,75,77,131
113,20,3326,41266,5265,60,131,75,81
113,20,3326,41266,5265,60,81,131,74
113,20,3326,41266,5265,60,74,81,155
113,20,3326,41266,5265,60,155,74,70
113,20,3326,41266,5265,60,70,155,73
113,20,3326,41266,5265,60,73,70,71
113,20,3326,41266,5265,60,71,73,90
113,20,3326,41266,5265,60,90,71,71
113,20,3326,41266,5265,60,71,90,71
113,20,3326,41266,5265,60,71,71,72
113,20,3326,41266,5265,60,72,71,71
113,20,3326,41266,5265,60,71,72,152
113,20,3326,41266,5265,60,152,71,155
113,20,3326,41266,5265,60,155,152,152
113,20,3326,41266,5265,60,152,155,76
113,20,3326,41266,5265,60,76,152,71
113,20,3326,41266,5265,60,71,76,74
113,20,3326,41266,5265,60,74,71,75
113,20,3326,41266,5265,60,75,74,71
113,20,3326,41266,5265,60,71,75,76
113,20,3326,41266,5265,60,76,71,81
113,20,3326,41266,5265,60,81,76,131
113,20,3326,41266,5265,60,131,81,70
113,20,3326,41266,5265,60,70,131,155
113,20,3326,41266,5265,60,155,70,71
113,20,3326,41266,5265,60,71,155,155
113,20,3326,41266,5265,60,155,71,90
113,20,3326,41266,5265,60,90,155,71
113,20,3326,41266,5265,60,71,90,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,91
113,20,3326,41266,5265,60,91,71,72
113,20,3326,41266,5265,60,72,91,70
113,20,3326,41266,5265,60,70,72,71
113,20,3326,41266,5265,60,71,70,73
113,20,3326,41266,5265,60,73,71,76
113,20,3326,41266,5265,60,76,73,71
113,20,3326,41266,5265,60,71,76,76
113,20,3326,41266,5265,60,76,71,71
113,20,3326,41266,5265,60,71,76,74
113,20,3326,41266,5265,60,74,71,152
113,20,3326,41266,5265,60,152,74,90
113,20,3326,41266,5265,60,90,152,74
113,20,3326,41266,5265,60,74,90,71
113,20,3326,41266,5265,60,71,74,77
113,20,3326,41266,5265,60,77,71,71
113,20,3326,41266,5265,60,71,77,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,72
113,20,3326,41266,5265,60,72,155,71
113,20,3326,41266,5265,60,71,72,91
113,20,3326,41266,5265,60,91,71,90
113,20,3326,41266,5265,60,90,91,73
113,20,3326,41266,5265,60,73,90,76
113,20,3326,41266,5265,60,76,73,71
113,20,3326,41266,5265,60,71,76,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,91
113,20,3326,41266,5265,60,91,71,71
113,20,3326,41266,5265,60,71,91,74
113,20,3326,41266,5265,60,74,71,155
113,20,3326,41266,5265,60,155,74,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,155
113,20,3326,41266,5265,60,155,70,71
113,20,3326,41266,5265,60,71,155,90
113,20,3326,41266,5265,60,90,71,71
113,20,3326,41266,5265,60,71,90,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,90
113,20,3326,41266,5265,60,90,71,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,91
113,20,3326,41266,5265,60,91,71,72
113,20,3326,41266,5265,60,72,91,71
113,20,3326,41266,5265,60,71,72,73
113,20,3326,41266,5265,60,73,71,71
113,20,3326,41266,5265,60,71,73,71
113,20,3326,41266,5265,60,71,71,76
113,20,3326,41266,5265,60,76,71,152
113,20,3326,41266,5265,60,152,76,77
113,20,3326,41266,5265,60,77,152,71
113,20,3326,41266,5265,60,71,77,74
113,20,3326,41266,5265,60,74,71,70
113,20,3326,41266,5265,60,70,74,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,81
113,20,3326,41266,5265,60,81,155,70
113,20,3326,41266,5265,60,70,81,75
113,20,3326,41266,5265,60,75,70,71
113,20,3326,41266,5265,60,71,75,90
113,20,3326,41266,5265,60,90,71,70
113,20,3326,41266,5265,60,70,90,90
113,20,3326,41266,5265,60,90,70,71
113,20,3326,41266,5265,60,71,90,71
113,20,3326,41266,5265,60,71,71,90
113,20,3326,41266,5265,60,90,71,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,71
113,20,3326,41266,5265,60,71,71,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,72
113,20,3326,41266,5265,60,72,71,73
113,20,3326,41266,5265,60,73,72,71
113,20,3326,41266,5265,60,71,73,76
113,20,3326,41266,5265,60,76,71,71
113,20,3326,41266,5265,60,71,76,71
113,20,3326,41266,5265,60,71,71,152
113,20,3326,41266,5265,60,152,71,76
113,20,3326,41266,5265,60,76,152,74
113,20,3326,41266,5265,60,74,76,71
113,20,3326,41266,5265,60,71,74,77
113,20,3326,41266,5265,60,77,71,71
113,20,3326,41266,5265,60,71,77,155
113,20,3326,41266,5265,60,155,71,70
113,20,3326,41266,5265,60,70,155,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,90
113,20,3326,41266,5265,60,90,71,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,71
113,20,3326,41266,5265,60,71,71,91
113,20,3326,41266,5265,60,91,71,81
113,20,3326,41266,5265,60,81,91,72
113,20,3326,41266,5265,60,72,81,76
113,20,3326,41266,5265,60,76,72,71
113,20,3326,41266,5265,60,71,76,73
113,20,3326,41266,5265,60,73,71,71
113,20,3326,41266,5265,60,71,73,152
113,20,3326,41266,5265,60,152,71,72
113,20,3326,41266,5265,60,72,152,71
113,20,3326,41266,5265,60,71,72,74
113,20,3326,41266,5265,60,74,71,77
113,20,3326,41266,5265,60,77,74,70
113,20,3326,41266,5265,60,70,77,131
113,20,3326,41266,5265,60,131,70,71
113,20,3326,41266,5265,60,71,131,75
113,20,3326,41266,5265,60,75,71,70
113,20,3326,41266,5265,60,70,75,131
113,20,3326,41266,5265,60,131,70,81
113,20,3326,41266,5265,60,81,131,70
113,20,3326,41266,5265,60,70,81,71
113,20,3326,41266,5265,60,71,70,75
113,20,3326,41266,5265,60,75,71,131
113,20,3326,41266,5265,60,131,75,90
113,20,3326,41266,5265,60,90,131,71
113,20,3326,41266,5265,60,71,90,131
113,20,3326,41266,5265,60,131,71,90
113,20,3326,41266,5265,60,90,131,70
113,20,3326,41266,5265,60,70,90,71
113,20,3326,41266,5265,60,71,70,131
113,20,3326,41266,5265,60,131,71,90
113,20,3326,41266,5265,60,90,131,81
113,20,3326,41266,5265,60,81,90,71
113,20,3326,41266,5265,60,71,81,70
113,20,3326,41266,5265,60,70,71,75
113,20,3326,41266,5265,60,75,70,71
113,20,3326,41266,5265,60,71,75,131
113,20,3326,41266,5265,60,131,71,90
113,20,3326,41266,5265,60,90,131,75
113,20,3326,41266,5265,60,75,90,131
113,20,3326,41266,5265,60,131,75,90
113,20,3326,41266,5265,60,90,131,81
113,20,3326,41266,5265,60,81,90,91
113,20,3326,41266,5265,60,91,81,75
113,20,3326,41266,5265,60,75,91,90
113,20,3326,41266,5265,60,90,75,71
113,20,3326,41266,5265,60,71,90,131
113,20,3326,41266,5265,60,131,71,75
113,20,3326,41266,5265,60,75,131,131
113,20,3326,41266,5265,60,131,75,71
113,20,3326,41266,5265,60,71,131,91
113,20,3326,41266,5265,60,91,71,81
113,20,3326,41266,5265,60,81,91,75
113,20,3326,41266,5265,60,75,81,72
113,20,3326,41266,5265,60,72,75,73
113,20,3326,41266,5265,60,73,72,91
113,20,3326,41266,5265,60,91,73,71
113,20,3326,41266,5265,60,71,91,71
113,20,3326,41266,5265,60,71,71,75
113,20,3326,41266,5265,60,75,71,131
113,20,3326,41266,5265,60,131,75,73
113,20,3326,41266,5265,60,73,131,81
113,20,3326,41266,5265,60,81,73,131
113,20,3326,41266,5265,60,131,81,75
113,20,3326,41266,5265,60,75,131,73
113,20,3326,41266,5265,60,73,75,71
113,20,3326,41266,5265,60,71,73,71
113,20,3326,41266,5265,60,71,71,76
113,20,3326,41266,5265,60,76,71,131
113,20,3326,41266,5265,60,131,76,76
113,20,3326,41266,5265,60,76,131,75
113,20,3326,41266,5265,60,75,76,71
113,20,3326,41266,5265,60,71,75,81
113,20,3326,41266,5265,60,81,71,74
113,20,3326,41266,5265,60,74,81,76
113,20,3326,41266,5265,60,76,74,131
113,20,3326,41266,5265,60,131,76,71
113,20,3326,41266,5265,60,71,131,76
113,20,3326,41266,5265,60,76,71,71
113,20,3326,41266,5265,60,71,76,77
113,20,3326,41266,5265,60,77,71,152
113,20,3326,41266,5265,60,152,77,71
113,20,3326,41266,5265,60,71,152,131
113,20,3326,41266,5265,60,131,71,71
113,20,3326,41266,5265,60,71,131,74
113,20,3326,41266,5265,60,74,71,75
113,20,3326,41266,5265,60,75,74,75
113,20,3326,41266,5265,60,75,75,77
113,20,3326,41266,5265,60,77,75,131
113,20,3326,41266,5265,60,131,77,71
113,20,3326,41266,5265,60,71,131,132
113,20,3326,41266,5265,60,132,71,75
113,20,3326,41266,5265,60,75,132,131
113,20,3326,41266,5265,60,131,75,81
113,20,3326,41266,5265,60,81,131,132
113,20,3326,41266,5265,60,132,81,71
113,20,3326,41266,5265,60,71,132,81
113,20,3326,41266,5265,60,81,71,131
113,20,3326,41266,5265,60,131,81,132
113,20,3326,41266,5265,60,132,131,74
113,20,3326,41266,5265,60,74,132,131
113,20,3326,41266,5265,60,131,74,74
113,20,3326,41266,5265,60,74,131,75
113,20,3326,41266,5265,60,75,74,132
113,20,3326,41266,5265,60,132,75,75
113,20,3326,41266,5265,60,75,132,132
113,20,3326,41266,5265,60,132,75,74
113,20,3326,41266,5265,60,74,132,131
113,20,3326,41266,5265,60,131,74,71
113,20,3326,41266,5265,60,71,131,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,70
113,20,3326,41266,5265,60,70,71,72
113,20,3326,41266,5265,60,72,70,131
113,20,3326,41266,5265,60,131,72,71
113,20,3326,41266,5265,60,71,131,152
113,20,3326,41266,5265,60,152,71,74
113,20,3326,41266,5265,60,74,152,77
113,20,3326,41266,5265,60,77,74,71
113,20,3326,41266,5265,60,71,77,155
113,20,3326,41266,5265,60,155,71,52
113,20,3326,41266,5265,60,52,155,71
113,20,3326,41266,5265,60,71,52,71
113,20,3326,41266,5265,60,71,71,155
113,20,3326,41266,5265,60,155,71,155
113,20,3326,41266,5265,60,155,155,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,155
113,20,3326,41266,5265,60,155,70,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,137
113,20,3326,41266,5265,60,137,71,78
113,20,3326,41266,5265,60,78,137,78
113,20,3326,41266,5265,60,78,78,131
113,20,3326,41266,5265,60,131,78,155
113,20,3326,41266,5265,60,155,131,70
113,20,3326,41266,5265,60,70,155,71
113,20,3326,41266,5265,60,71,70,75
113,20,3326,41266,5265,60,75,71,91
113,20,3326,41266,5265,60,91,75,71
113,20,3326,41266,5265,60,71,91,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,90
113,20,3326,41266,5265,60,90,70,71
113,20,3326,41266,5265,60,71,90,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,90
113,20,3326,41266,5265,60,90,71,71
113,20,3326,41266,5265,60,71,90,91
113,20,3326,41266,5265,60,91,71,72
113,20,3326,41266,5265,60,72,91,72
113,20,3326,41266,5265,60,72,72,137
113,20,3326,41266,5265,60,137,72,78
113,20,3326,41266,5265,60,78,137,137
113,20,3326,41266,5265,60,137,78,78
113,20,3326,41266,5265,60,78,137,70
113,20,3326,41266,5265,60,70,78,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,90
113,20,3326,41266,5265,60,90,71,71
113,20,3326,41266,5265,60,71,90,90
113,20,3326,41266,5265,60,90,71,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,75
113,20,3326,41266,5265,60,75,71,71
113,20,3326,41266,5265,60,71,75,77
113,20,3326,41266,5265,60,77,71,71
113,20,3326,41266,5265,60,71,77,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,80
113,20,3326,41266,5265,60,80,71,71
113,20,3326,41266,5265,60,71,80,137
113,20,3326,41266,5265,60,137,71,58
113,20,3326,41266,5265,60,58,137,78
113,20,3326,41266,5265,60,78,58,78
113,20,3326,41266,5265,60,78,78,82
113,20,3326,41266,5265,60,82,78,78
113,20,3326,41266,5265,60,78,82,71
113,20,3326,41266,5265,60,71,78,78
113,20,3326,41266,5265,60,78,71,155
113,20,3326,41266,5265,60,155,78,71
113,20,3326,41266,5265,60,71,155,73
113,20,3326,41266,5265,60,73,71,71
113,20,3326,41266,5265,60,71,73,155
113,20,3326,41266,5265,60,155,71,137
113,20,3326,41266,5265,60,137,155,78
113,20,3326,41266,5265,60,78,137,78
113,20,3326,41266,5265,60,78,78,78
113,20,3326,41266,5265,60,78,78,71
113,20,3326,41266,5265,60,71,78,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,155
113,20,3326,41266,5265,60,155,71,70
113,20,3326,41266,5265,60,70,155,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,70
113,20,3326,41266,5265,60,70,155,71
113,20,3326,41266,5265,60,71,70,155
113,20,3326,41266,5265,60,155,71,78
113,20,3326,41266,5265,60,78,155,71
113,20,3326,41266,5265,60,71,78,52
113,20,3326,41266,5265,60,52,71,131
113,20,3326,41266,5265,60,131,52,81
113,20,3326,41266,5265,60,81,131,76
113,20,3326,41266,5265,60,76,81,77
113,20,3326,41266,5265,60,77,76,90
113,20,3326,41266,5265,60,90,77,91
113,20,3326,41266,5265,60,91,90,71
113,20,3326,41266,5265,60,71,91,75
113,20,3326,41266,5265,60,75,71,155
113,20,3326,41266,5265,60,155,75,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,155
113,20,3326,41266,5265,60,155,71,155
113,20,3326,41266,5265,60,155,155,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,71
113,20,3326,41266,5265,60,71,71,137
113,20,3326,41266,5265,60,137,71,78
113,20,3326,41266,5265,60,78,137,78
113,20,3326,41266,5265,60,78,78,81
113,20,3326,41266,5265,60,81,78,132
113,20,3326,41266,5265,60,132,81,137
113,20,3326,41266,5265,60,137,132,78
113,20,3326,41266,5265,60,78,137,80
113,20,3326,41266,5265,60,80,78,58
113,20,3326,41266,5265,60,58,80,58
113,20,3326,41266,5265,60,58,58,57
113,20,3326,41266,5265,60,57,58,135
113,20,3326,41266,5265,60,135,57,58
113,20,3326,41266,5265,60,58,135,57
113,20,3326,41266,5265,60,57,58,79
113,20,3326,41266,5265,60,79,57,58
113,20,3326,41266,5265,60,58,79,79
113,20,3326,41266,5265,60,79,58,58
113,20,3326,41266,5265,60,58,79,83
113,20,3326,41266,5265,60,83,58,58
113,20,3326,41266,5265,60,58,83,83
113,20,3326,41266,5265,60,83,58,58
113,20,3326,41266,5265,60,58,83,71
113,20,3326,41266,5265,60,71,58,91
113,20,3326,41266,5265,60,91,71,58
113,20,3326,41266,5265,60,58,91,155
113,20,3326,41266,5265,60,155,58,71
113,20,3326,41266,5265,60,71,155,71
113,20,3326,41266,5265,60,71,71,71
113,20,3326,41266,5265,60,71,71,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,70
113,20,3326,41266,5265,60,70,71,71
113,20,3326,41266,5265,60,71,70,75
113,20,3326,41266,5265,60,75,71,70
113,20,3326,41266,5265,60,70,75,132
113,20,3326,41266,5265,60,132,70,131
113,20,3326,41266,5265,60,131,132,70
113,20,3326,41266,5265,60,70,131,71
113,20,3326,41266,5265,60,71,70,132
113,20,3326,41266,5265,60,132,71,52
113,20,3326,41266,5265,60,52,132,81
113,20,3326,41266,5265,60,81,52,131
113,20,3326,41266,5265,60,131,81,75
113,20,3326,41266,5265,60,75,131,132
113,20,3326,41266,5265,60,132,75,70
113,20,3326,41266,5265,60,70,132,71
113,20,3326,41266,5265,60,71,70,75
113,20,3326,41266,5265,60,75,71,132
113,20,3326,41266,5265,60,132,75,81
113,20,3326,41266,5265,60,81,132,131
113,20,3326,41266,5265,60,131,81,81
113,20,3326,41266,5265,60,81,131,75
113,20,3326,41266,5265,60,75,81,71
113,20,3326,41266,5265,60,71,75,70
113,20,3326,41266,5265,60,70,71,132
113,20,3326,41266,5265,60,132,70,71
113,20,3326,41266,5265,60,71,132,70
113,20,3326,41266,5265,60,70,71,132
113,20,3326,41266,5265,60,132,70,75
113,20,3326,41266,5265,60,75,132,90
113,20,3326,41266,5265,60,90,75,71
113,20,3326,41266,5265,60,71,90,131
113,20,3326,41266,5265,60,131,71,75
113,20,3326,41266,5265,60,75,131,131
113,20,3326,41266,5265,60,131,75,71
113,20,3326,41266,5265,60,71,131,70
113,20,3326,41266,5265,60,70,71,90
113,20,3326,41266,5265,60,90,70,155
113,20,3326,41266,5265,60,155,90,131
113,20,3326,41266,5265,60,131,155,70
113,20,3326,41266,5265,60,70,131,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,78
113,20,3326,41266,5265,60,78,71,137
113,20,3326,41266,5265,60,137,78,78
113,20,3326,41266,5265,60,78,137,71
113,20,3326,41266,5265,60,71,78,78
113,20,3326,41266,5265,60,78,71,58
113,20,3326,41266,5265,60,58,78,71
113,20,3326,41266,5265,60,71,58,70
113,20,3326,41266,5265,60,70,71,70
113,20,3326,41266,5265,60,70,70,81
113,20,3326,41266,5265,60,81,70,131
113,20,3326,41266,5265,60,131,81,139
113,20,3326,41266,5265,60,139,131,71
113,20,3326,41266,5265,60,71,139,131
113,20,3326,41266,5265,60,131,71,71
113,20,3326,41266,5265,60,71,131,75
113,20,3326,41266,5265,60,75,71,90
113,20,3326,41266,5265,60,90,75,81
113,20,3326,41266,5265,60,81,90,71
113,20,3326,41266,5265,60,71,81,155
113,20,3326,41266,5265,60,155,71,155
113,20,3326,41266,5265,60,155,155,71
113,20,3326,41266,5265,60,71,155,139
113,20,3326,41266,5265,60,139,71,71
113,20,3326,41266,5265,60,71,139,78
113,20,3326,41266,5265,60,78,71,80
113,20,3326,41266,5265,60,80,78,71
113,20,3326,41266,5265,60,71,80,58
113,20,3326,41266,5265,60,58,71,137
113,20,3326,41266,5265,60,137,58,78
113,20,3326,41266,5265,60,78,137,78
113,20,3326,41266,5265,60,78,78,137
113,20,3326,41266,5265,60,137,78,78
113,20,3326,41266,5265,60,78,137,5
113,20,3326,41266,5265,60,5,78,92
113,20,3326,41266,5265,60,92,5,75
113,20,3326,41266,5265,60,75,92,131
113,20,3326,41266,5265,60,131,75,92
113,20,3326,41266,5265,60,92,131,131
113,20,3326,41266,5265,60,131,92,78
113,20,3326,41266,5265,60,78,131,26
113,20,3326,41266,5265,60,26,78,5
113,20,3326,41266,5265,60,5,26,80
113,20,3326,41266,5265,60,80,5,58
113,20,3326,41266,5265,60,58,80,5
113,20,3326,41266,5265,60,5,58,5
113,20,3326,41266,5265,60,5,5,5
113,20,3326,41266,5265,60,5,5,89
113,20,3326,41266,5265,60,89,5,16
113,20,3326,41266,5265,60,16,89,113
113,20,3326,41266,5265,60,113,16,40
113,20,3326,41266,5265,60,40,113,146
113,20,3326,41266,5265,60,146,40,89
113,20,3326,41266,5265,60,89,146,89
113,20,3326,41266,5265,60,89,89,14
113,20,3326,41266,5265,60,14,89,3
113,20,3326,41266,5265,60,3,14,112
113,20,3326,41266,5265,60,112,3,3
113,20,3326,41266,5265,60,3,112,6
113,20,3326,41266,5265,60,6,3,41
113,20,3326,41266,5265,60,41,6,5
113,20,3326,41266,5265,60,5,41,61
113,20,3326,41266,5265,60,61,5,41
113,20,3326,41266,5265,60,41,61,37
113,20,3326,41266,5265,60,37,41,78
113,20,3326,41266,5265,60,78,37,71
113,20,3326,41266,5265,60,71,78,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,58
113,20,3326,41266,5265,60,58,71,71
113,20,3326,41266,5265,60,71,58,71
113,20,3326,41266,5265,60,71,71,71
113,20,3326,41266,5265,60,71,71,90
113,20,3326,41266,5265,60,90,71,74
113,20,3326,41266,5265,60,74,90,71
113,20,3326,41266,5265,60,71,74,27
113,20,3326,41266,5265,60,27,71,27
113,20,3326,41266,5265,60,27,27,71
113,20,3326,41266,5265,60,71,27,77
113,20,3326,41266,5265,60,77,71,78
113,20,3326,41266,5265,60,78,77,71
113,20,3326,41266,5265,60,71,78,71
113,20,3326,41266,5265,60,71,71,78
113,20,3326,41266,5265,60,78,71,28
113,20,3326,41266,5265,60,28,78,27
113,20,3326,41266,5265,60,27,28,27
113,20,3326,41266,5265,60,27,27,78
113,20,3326,41266,5265,60,78,27,78
113,20,3326,41266,5265,60,78,78,131
113,20,3326,41266,5265,60,131,78,92
113,20,3326,41266,5265,60,92,131,71
113,20,3326,41266,5265,60,71,92,155
113,20,3326,41266,5265,60,155,71,71
113,20,3326,41266,5265,60,71,155,70
113,20,3326,41266,5265,60,70,71,74
113,20,3326,41266,5265,60,74,70,71
113,20,3326,41266,5265,60,71,74,139
113,20,3326,41266,5265,60,139,71,70
113,20,3326,41266,5265,60,70,139,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,76
113,20,3326,41266,5265,60,76,71,131
113,20,3326,41266,5265,60,131,76,70
113,20,3326,41266,5265,60,70,131,72
113,20,3326,41266,5265,60,72,70,132
113,20,3326,41266,5265,60,132,72,70
113,20,3326,41266,5265,60,70,132,71
113,20,3326,41266,5265,60,71,70,71
113,20,3326,41266,5265,60,71,71,91
113,20,3326,41266,5265,60,91,71,70
113,20,3326,41266,5265,60,70,91,132
